C0	G0	0.718623754646
C1	G0	0.0388904864983
C2	G0	0.457953170777
C3	G0	0.837449975089
C4	G0	0.0776421591702
C5	G0	0.773009508803
C6	G0	0.910669100392
C7	G0	0.542165849316
C8	G0	0.965702457608
C9	G0	0.827016802119
C10	G0	0.767491381013
C11	G0	0.683656825605
C12	G0	0.23281693024
C13	G0	0.263926623695
C14	G0	0.439339872042
C15	G0	0.111024410045
C16	G0	0.895868882664
C17	G0	0.387093166953
C18	G0	0.529982592495
C19	G0	0.17886289908
C20	G0	0.3053111089
C21	G0	0.0691331686841
C22	G0	0.996006417424
C23	G0	0.903131379832
C24	G0	0.7093867939
C25	G0	0.62349055193
C26	G0	0.434014059222
C27	G0	0.740164698274
C28	G0	0.0991851428796
C29	G0	0.842276770578
C30	G0	0.711019050132
C31	G0	0.0164132841086
C32	G0	0.471042895794
C33	G0	0.191698870734
C34	G0	0.975610551474
C35	G0	0.0944758833993
C36	G0	0.0213826347108
C37	G0	0.15048043586
C38	G0	0.857652615895
C39	G0	0.0954947096553
C40	G0	0.747176405815
C41	G0	0.532127982256
C42	G0	0.0225969949926
C43	G0	0.831711265639
C44	G0	0.253385476491
C45	G0	0.234520501217
C46	G0	0.314402765762
C47	G0	0.0721789008051
C48	G0	0.307326173191
C49	G0	0.285680627431
C50	G0	0.348933548771
C51	G0	0.212561571362
C52	G0	0.988265439054
C53	G0	0.794497969768
C54	G0	0.460489356896
C55	G0	0.735982176999
C56	G0	0.846087939683
C57	G0	0.663037990985
C58	G0	0.455076460285
C59	G0	0.930120572199
C60	G0	0.729730639215
C61	G0	0.267788223766
C62	G0	0.450036916402
C63	G0	0.0846047638021
C64	G0	0.699137074377
C65	G0	0.279355540724
C66	G0	0.632692343202
C67	G0	0.42427662546
C68	G0	0.362386366423
C69	G0	0.997537301031
C70	G0	0.802632128211
C71	G0	0.387497503265
C72	G0	0.623340487884
C73	G0	0.331963691859
C74	G0	0.738746159827
C75	G0	0.471002986715
C76	G0	0.212663802327
C77	G0	0.984186578402
C78	G0	0.297920101891
C79	G0	0.381730840896
C80	G0	0.806272305417
C81	G0	0.948422433479
C82	G0	0.268800523197
C83	G0	0.950177176294
C84	G0	0.103490176943
C85	G0	0.976370573361
C86	G0	0.723667171
